freq,freq1,mag1
186,185.98762712403308,2.062130624835845e-05
187,186.98917600461485,6.24048925601528e-06
188,187.9907248851966,1.317629539698828e-06
189,188.99227376577838,1.3519203093892429e-05
190,189.99382264636014,1.2405897905409802e-05
191,190.9953715269419,1.1685646313708276e-05
192,191.99692040752367,4.33831655755057e-06
193,192.9984692881054,5.685882570105605e-06
194,194.00001816868718,3.0198007152648643e-05
195,195.00156704926894,1.7594955352251418e-05
196,196.0031159298507,2.133080124622211e-05
197,197.00466481043247,3.9151589589891955e-05
198,198.00621369101424,5.17680928169284e-05
199,199.007762571596,2.5865017960313708e-05
200,200.00931145217777,4.7114423068705946e-05
201,201.0108603327595,1.2863326446677092e-05
202,202.01240921334127,7.885943887231406e-06
203,203.01395809392304,3.0327111744554713e-05
204,204.0155069745048,1.2223302292113658e-05
205,205.01705585508657,1.0310384823242202e-05
206,206.01860473566833,2.633841177157592e-05
207,207.0201536162501,6.815489996370161e-06
208,208.02170249683184,3.1743325052957516e-06
209,209.0232513774136,1.2983521628484596e-05
210,210.02480025799537,1.6318803318426944e-05
211,211.02634913857713,1.430825977877248e-05
212,212.0278980191589,6.489889074146049e-06
213,213.02944689974066,6.143845439510187e-06
214,214.03099578032243,2.0080944977962645e-06
215,215.03254466090416,1.4265759091358632e-05
216,216.03409354148593,2.8154834126326023e-06
217,217.0356424220677,1.2624473129108083e-05
218,218.03719130264946,2.5624110548960743e-06
219,219.03874018323123,1.3047876564087346e-05
220,220.040289063813,1.686023097136058e-05
221,221.04183794439476,3.6817355066887103e-06
222,222.0433868249765,2.3372003852273338e-05
223,223.04493570555826,1.6292049622279592e-05
224,224.04648458614002,1.3537525774154346e-05
225,225.0480334667218,1.1485110007924959e-05
226,226.04958234730356,9.483424037171062e-06
227,226.95097633982715,5.812666586280102e-06
228,227.9525252204089,1.5839697880437598e-05
229,228.95407410099065,1.111230994865764e-05
230,229.95562298157242,8.392079507757444e-06
231,230.95717186215418,7.964353244460654e-06
232,231.95872074273595,6.072044016036671e-06
233,232.9602696233177,2.756753565336112e-05
234,233.96181850389948,1.8776636352413334e-05
235,234.96336738448122,1.557349787617568e-05
236,235.96491626506298,1.56367095769383e-05
237,236.96646514564475,2.426689025014639e-05
238,237.9680140262265,1.4332240425574128e-05
239,238.96956290680828,2.5736384486663155e-05
240,239.97111178739004,2.5602514142519794e-05
241,240.9726606679718,7.57085217628628e-06
242,241.97420954855355,1.3434263564704452e-05
243,242.9757584291353,2.083112849504687e-05
244,243.97730730971708,5.406791387940757e-06
245,244.97885619029884,3.7320774026738945e-06
246,245.9804050708806,1.1375900612620171e-05
247,246.98195395146237,9.443255294172559e-06
248,247.98350283204414,8.857849024934694e-06
249,248.98505171262588,9.12172890821239e-06
250,249.98660059320764,1.4824664503976237e-05
251,250.9881494737894,1.790154419722967e-05
252,251.98969835437117,2.8379366995068267e-05
253,252.99124723495294,9.404346201336011e-06
254,253.9927961155347,1.8682650988921523e-05
255,254.99434499611647,1.4341821042762604e-05
256,255.99589387669823,1.0891208148677833e-05
257,256.99744275728,2.171862251998391e-05
258,257.99899163786176,1.1145807548018638e-05
259,259.00054051844353,1.3253343240648974e-05
260,260.00208939902524,3.9724378439132124e-05
261,261.003638279607,3.2263440516544506e-05
262,262.00518716018877,6.1160753830336034e-06
263,263.00673604077053,3.0021503334864974e-05
264,264.0082849213523,2.0481678802752867e-05
265,265.00983380193406,4.6707547880942e-05
266,266.01138268251583,6.0855207266286016e-05
267,267.0129315630976,2.1508223653654568e-05
268,268.01448044367936,3.169911360600963e-05
269,269.0160293242611,2.9428758352878504e-05
270,270.0175782048429,8.705258551344741e-06
271,271.01912708542466,1.6830223103170283e-05
272,272.0206759660064,1.946695920196362e-05
273,273.0222248465882,3.5972282148577506e-06
274,274.0237737271699,1.7170161299873143e-05
275,275.02532260775166,3.7347040233726148e-06
276,276.0268714883334,4.483848897507414e-06
277,277.0284203689152,1.9243088900111616e-05
278,278.02996924949696,1.4769917470403016e-05
279,279.0315181300787,1.2891794540337287e-05
280,280.0330670106605,1.6123189197969623e-05
281,281.03461589124225,9.10861672309693e-06
282,282.036164771824,1.9446617443463765e-05
283,283.0377136524058,2.639822014316451e-06
284,284.03926253298755,1.053377582138637e-05
285,285.0408114135693,1.0048824151454028e-05
286,286.0423602941511,1.566486207593698e-05
287,287.04390917473285,7.431803624058375e-06
288,288.0454580553146,5.042876182415057e-06
289,289.0470069358963,9.734394552651793e-06
290,290.0485558164781,2.046523877652362e-05
291,290.9499498090017,1.906373472593259e-05
292,291.95149868958345,1.6739224520279095e-05
293,292.9530475701652,4.033817458548583e-05
294,293.954596450747,2.0521156329778023e-05
295,294.95614533132874,1.8408873074804433e-05
296,295.9576942119105,1.94259100680938e-05
297,296.9592430924923,2.1791895051137544e-05
298,297.96079197307404,8.00709858594928e-06
299,298.9623408536558,1.114911719923839e-05
300,299.96388973423757,8.362668268091511e-06
301,300.96543861481933,1.4710415598528925e-05
302,301.96698749540104,5.944042982264364e-07
303,302.9685363759828,4.305134098103736e-06
304,303.9700852565646,2.2816732325736666e-06
305,304.97163413714634,1.201082795887487e-05
306,305.9731830177281,1.1239479135838337e-05
307,306.97473189830987,9.216506441589445e-06
308,307.97628077889163,1.2433021765900776e-05
309,308.9778296594734,5.626711299555609e-06
310,309.97937854005517,1.4577931324311066e-05
311,310.98092742063693,9.09902882995084e-06
312,311.9824763012187,2.531772042857483e-05
313,312.98402518180046,4.92838853460853e-06
314,313.9855740623822,1.0184137863689102e-05
315,314.987122942964,2.570745346019976e-05
316,315.9886718235457,7.785724847053643e-06
317,316.99022070412747,2.1631887648254633e-05
318,317.99176958470923,3.1221720746543724e-06
319,318.993318465291,1.5148460761338356e-06
320,319.99486734587276,8.68986353452783e-06
321,320.9964162264545,1.439087645849213e-05
322,321.9979651070363,5.208772563491948e-06
323,322.99951398761806,1.1594268471526448e-05
324,324.0010628681998,1.610684080333158e-06
325,325.0026117487816,6.5139352045662235e-06
326,326.00416062936335,1.4057036423764657e-06
327,327.0057095099451,8.03649800218409e-06
328,328.0072583905269,1.4600913345930167e-05
329,329.00880727110865,1.3018760000704788e-05
330,330.01035615169036,9.623481673770584e-06
331,331.0119050322721,2.2998947315500118e-05
332,332.0134539128539,7.040455784590449e-06
333,333.01500279343566,4.169663043285254e-06
334,334.0165516740174,1.2158349818491843e-05
335,335.0181005545992,1.1513046047184616e-05
336,336.01964943518095,5.2300188144727144e-06
337,337.0211983157627,4.9977020353253465e-06
338,338.0227471963445,1.1415016160754021e-05
339,339.02429607692625,2.2904303477844223e-05
340,340.025844957508,2.6655554393073544e-05
341,341.0273938380898,1.8977954823640175e-05
342,342.02894271867154,1.515273834229447e-05
343,343.0304915992533,4.172924491285812e-06
344,344.0320404798351,2.4671708160894923e-05
345,345.0335893604168,7.657904461666476e-06
346,346.03513824099855,1.2726454770017881e-05
347,347.0366871215803,1.0830028259078972e-05
348,348.0382360021621,1.361734393867664e-05
349,349.03978488274385,4.144168087805156e-06
350,350.0413337633256,1.3888779903936666e-05
351,351.0428826439074,3.5653365557664074e-06
352,352.04443152448914,1.378614342684159e-05
353,353.0459804050709,1.3320146535988897e-05
354,354.0475292856527,2.135881186404731e-05
355,355.04907816623444,4.710009307018481e-05
356,355.95047215875803,2.462881639075931e-05
357,356.9520210393398,8.486712431476917e-06
358,357.9535699199215,2.8876186206616694e-06
359,358.95511880050327,2.3264175979420543e-05
360,359.95666768108504,1.1281739716650918e-05
361,360.9582165616668,1.3570365808845963e-05
362,361.95976544224857,2.4629378458485007e-05
363,362.96131432283033,3.797696763285785e-06
364,363.9628632034121,1.9595148842199706e-05
365,364.96441208399386,5.5130021792137995e-06
366,365.96596096457563,2.6189611162408255e-05
367,366.9675098451574,3.899231160175987e-06
368,367.96905872573916,1.5545081623713486e-05
369,368.9706076063209,3.064725024159998e-05
370,369.9721564869027,2.5512688807793893e-05
371,370.97370536748446,2.839175795088522e-05
372,371.97525424806616,2.61039640463423e-05
373,372.97680312864793,1.3280028724693693e-05
374,373.9783520092297,1.8237136828247458e-05
375,374.97990088981146,2.260441215184983e-05
376,375.9814497703932,1.3669267900695559e-05
377,376.982998650975,2.2574786271434277e-05
378,377.98454753155676,3.687168282340281e-05
379,378.9860964121385,3.079398084082641e-05
380,379.9876452927203,2.840872184606269e-05
381,380.98919417330205,5.922048876527697e-05
382,381.9907430538838,0.0001424304791726172
383,382.9922919344656,0.00013211890473030508
384,383.99384081504735,5.864753984496929e-05
385,384.9953896956291,0.00011257782171014696
386,385.9969385762108,0.00013279894483275712
387,386.9984874567926,0.0001741253217915073
388,388.00003633737435,0.00013147294521331787
389,389.0015852179561,4.284824899514206e-05
390,390.0031340985379,6.949821545276791e-05
391,391.00468297911965,5.7194603868993e-05
392,392.0062318597014,0.00021369819296523929
393,393.0077807402832,0.00022378690482582897
394,394.00932962086495,0.00014065693540032953
395,395.0108785014467,9.890017827274278e-05
396,396.0124273820285,3.879366704495624e-05
397,397.01397626261024,0.00014180097787175328
398,398.015525143192,0.00035438372287899256
399,399.0170740237738,7.440349145326763e-05
400,400.01862290435554,3.581818600650877e-05
401,401.02017178493725,8.455831448372919e-06
402,402.021720665519,6.262856186367571e-05
403,403.0232695461008,2.0217677956679836e-05
404,404.02481842668254,3.555524745024741e-05
405,405.0263673072643,3.282197576481849e-05
406,406.0279161878461,2.6146366508328356e-05
407,407.02946506842784,2.052664967777673e-05
408,408.0310139490096,5.158098792890087e-05
409,409.03256282959137,1.7964239305001684e-05
410,410.03411171017314,2.3776192392688245e-05
411,411.0356605907549,4.689235720434226e-05
412,412.03720947133667,5.756264727097005e-06
413,413.03875835191843,2.2463811546913348e-05
414,414.0403072325002,2.5857361833914183e-05
415,415.0418561130819,4.135959534323774e-05
416,416.04340499366367,4.942543910146924e-06
417,417.04495387424544,1.6551439330214635e-05
418,418.0465027548272,1.9386448911973275e-05
419,419.04805163540897,2.6706293283496052e-05
420,420.04960051599073,1.3061890058452263e-05
421,420.9509945085143,1.3617303920909762e-05
422,421.9525433890961,7.077103873598389e-06
423,422.95409226967786,1.120218075811863e-05
424,423.9556411502596,1.2744894775096327e-05
425,424.9571900308414,3.93792251998093e-05
426,425.95873891142315,3.9633112464798614e-05
427,426.9602877920049,1.4917044609319419e-05
428,427.9618366725866,8.625293958175462e-06
429,428.9633855531684,3.8959100493229926e-05
430,429.96493443375016,2.87617149297148e-05
431,430.9664833143319,2.226054448328796e-06
432,431.9680321949137,1.4008118341735099e-05
433,432.96958107549546,1.9208608136978e-05
434,433.9711299560772,1.5839166735531762e-05
435,434.972678836659,6.6396314650774e-06
436,435.97422771724075,1.6568254068261012e-05
437,436.9757765978225,1.564074045745656e-05
438,437.9773254784043,5.6918797781690955e-06
439,438.97887435898605,1.0583488801785279e-05
440,439.9804232395678,2.3976670490810648e-05
441,440.9819721201496,3.119304892607033e-05
442,441.9835210007313,1.180977687909035e-05
443,442.98506988131305,2.9284537959028967e-05
444,443.9866187618948,1.6076342944870703e-05
445,444.9881676424766,1.0914471204159781e-05
446,445.98971652305835,2.48872547672363e-05
447,446.9912654036401,8.976459866971709e-06
448,447.9928142842219,1.1626638297457248e-05
449,448.99436316480364,1.0856628250621725e-05
450,449.9959120453854,6.459199994424125e-06
451,450.9974609259672,7.048450697766384e-06
452,451.99900980654894,1.1179864486621227e-05
453,453.0005586871307,1.5569519746350124e-05
454,454.00210756771247,2.2542113583767787e-05
455,455.00365644829424,1.8229337001685053e-05
456,456.005205328876,1.5253991477948148e-05
457,457.0067542094577,1.3656285773322452e-05
458,458.0083030900395,1.72987456608098e-05
459,459.00985197062124,1.0366959941165987e-05
460,460.011400851203,1.9089160559815355e-05
461,461.0129497317848,1.8393631762592122e-05
462,462.01449861236654,1.0947635928459931e-05
463,463.0160474929483,1.0863558600249235e-05
464,464.01759637353007,1.1391718544473406e-05
465,465.01914525411183,7.088986421877053e-06
466,466.0206941346936,4.492361313168658e-06
467,467.02224301527536,1.3354982911550906e-05
468,468.02379189585713,8.323243491759058e-06
469,469.0253407764389,3.0152617910061963e-05
470,470.02688965702066,8.311760211654473e-06
471,471.02843853760237,1.912406150950119e-05
472,472.02998741818413,1.111470555770211e-05
473,473.0315362987659,1.6423740817117505e-05
474,474.03308517934767,1.071457336365711e-05
475,475.03463405992943,6.665864020760637e-06
476,476.0361829405112,1.5873996744630858e-05
477,477.03773182109296,2.184869117627386e-05
478,478.0392807016747,1.692498699412681e-05
479,479.0408295822565,1.0730434041761328e-05
480,480.04237846283826,9.537914593238384e-06
481,481.04392734342,7.759923391859047e-06
482,482.0454762240018,1.6864994904608466e-05
483,483.04702510458355,1.93754840438487e-05
484,484.0485739851653,7.2854195423133206e-06
485,484.94996797768886,2.2607309801969677e-05
486,485.9515168582706,2.1987314539728686e-05
487,486.9530657388524,1.765779234119691e-05
488,487.95461461943415,1.9733748558792286e-05
489,488.9561635000159,1.8432840079185553e-05
490,489.9577123805977,1.690799581410829e-05
491,490.95926126117945,1.5780547983013093e-05
492,491.9608101417612,5.344692453945754e-06
493,492.962359022343,1.6231815607170574e-05
494,493.96390790292475,3.275916606071405e-05
495,494.9654567835065,1.0349963304179255e-05
496,495.9670056640883,1.4518957414111355e-06
497,496.96855454467004,8.606858500570524e-06
498,497.97010342525175,6.575666247954359e-06
499,498.9716523058335,6.164139449538197e-06
500,499.9732011864153,1.7353864677716047e-05
501,500.97475006699705,3.0305722248158418e-05
502,501.9762989475788,2.9504126359825023e-05
503,502.9778478281606,7.096995977917686e-05
504,503.97939670874234,2.5394137992407195e-05
505,504.9809455893241,9.257910278392956e-06
506,505.9824944699059,1.6329326172126457e-05
507,506.98404335048764,5.809517460875213e-06
508,507.9855922310694,1.4567741345672403e-05
509,508.98714111165117,1.4405020010599401e-05
510,509.98868999223293,2.3906928618089296e-05
511,510.9902388728147,2.2683383576804772e-05
512,511.99178775339647,1.5653044101782143e-05
513,512.9933366339782,3.98868796764873e-05
514,513.99488551456,7.912132423371077e-05
515,514.9964343951417,2.7968977519776672e-05
516,515.9979832757235,0.00010797945287777111
517,516.9995321563052,5.9420137404231355e-05
518,518.0010810368871,7.398553134407848e-05
519,519.0026299174688,7.45574216125533e-05
520,520.0041787980505,0.00011311915295664221
521,521.0057276786323,2.5221577743650414e-05
522,522.007276559214,4.011795681435615e-05
523,523.0088254397958,1.7733656932250597e-05
524,524.0103743203775,0.00010428312816657126
525,525.0119232009594,7.200324034783989e-05
526,526.0134720815411,4.1862043872242793e-05
527,527.0150209621229,4.5710137783316895e-05
528,528.0165698427046,5.3898409532848746e-05
529,529.0181187232864,4.563282345770858e-05
530,530.0196676038681,7.277940312633291e-05
531,531.02121648445,0.0001050455030053854
532,532.0227653650317,5.722362402593717e-05
533,533.0243142456135,9.536208381177858e-06
534,534.0258631261952,4.962734965374693e-05
535,535.0274120067769,6.794147793698357e-06
536,536.0289608873587,3.1585241231368855e-05
537,537.0305097679404,2.0927203877363354e-05
538,538.0320586485223,1.7440657757106237e-05
539,539.033607529104,2.9090102543705143e-05
540,540.0351564096858,1.783352308848407e-05
541,541.0367052902675,2.992428380821366e-05
542,542.0382541708493,4.0109352994477376e-05
543,543.039803051431,2.4104425392579287e-05
544,544.0413519320128,2.884291643567849e-05
545,545.0429008125946,1.627345773158595e-05
546,546.0444496931764,1.4788329281145707e-05
547,547.0459985737581,4.1732560930540785e-05
548,548.0475474543398,2.245512769150082e-05
549,549.0490963349216,2.519762892916333e-05
550,549.9504903274452,2.3336637241300195e-05
551,550.9520392080269,2.4992390535771847e-05
552,551.9535880886087,4.747408183902735e-06
553,552.9551369691904,3.171257412759587e-05
554,553.9566858497723,1.830695509852376e-05
555,554.958234730354,3.3130727388197556e-05
556,555.9597836109358,1.8883851225837134e-05
557,556.9613324915175,1.2073443031113129e-05
558,557.9628813720993,2.0011859305668622e-05
559,558.964430252681,1.945521762536373e-05
560,559.9659791332629,2.2348742277245037e-05
561,560.9675280138446,2.503505675122142e-05
562,561.9690768944263,2.333536212972831e-05
563,562.9706257750081,3.4243115806020796e-05
564,563.9721746555898,2.4579299861215986e-05
565,564.9737235361716,7.339941021200502e-06
566,565.9752724167533,1.0707081855798606e-05
567,566.9768212973352,1.4953748177504167e-05
568,567.9783701779169,5.3165207646088675e-05
569,568.9799190584987,5.44468239240814e-05
570,569.9814679390804,3.6398396332515404e-05
571,570.9830168196622,1.6875976143637672e-05
572,571.9845657002439,3.217125777155161e-05
573,572.9861145808258,1.3620307072415017e-05
574,573.9876634614075,6.128454697318375e-05
575,574.9892123419893,5.888083251193166e-05
576,575.990761222571,3.505330823827535e-05
577,576.9923101031527,3.4681577290029963e-06
578,577.9938589837345,4.1812905692495406e-05
579,578.9954078643162,1.3275596757011954e-05
580,579.9969567448981,7.971094601089135e-05
581,580.9985056254798,5.478147795656696e-05
582,582.0000545060616,0.00011145373719045892
583,583.0016033866433,0.00012005963071715087
584,584.0031522672251,4.7506920964224264e-05
585,585.0047011478068,0.00014193839160725474
586,586.0062500283886,0.0001532953028799966
587,587.0077989089704,0.00020019046496599913
588,588.0093477895522,8.48807831062004e-05
589,589.0108966701339,5.485591464093886e-05
590,590.0124455507156,8.560273272451013e-05
591,591.0139944312974,9.858427802100778e-05
592,592.0155433118791,7.29667444829829e-05
593,593.017092192461,4.5257249439600855e-05
594,594.0186410730427,2.6464111215318553e-05
595,595.0201899536245,1.137318668043008e-05
596,596.0217388342062,1.1055907634727191e-05
597,597.023287714788,5.357669942895882e-05
598,598.0248365953697,9.533166303299367e-05
599,599.0263854759515,5.4169879149412736e-05
600,600.0279343565333,2.0483523258008063e-05
601,601.0294832371151,2.5207988073816523e-05
602,602.0310321176968,4.171357795712538e-05
603,603.0325809982786,4.054993496538373e-06
604,604.0341298788603,1.928034362208564e-05
605,605.035678759442,3.247105996706523e-05
606,606.0372276400238,8.901364708435722e-06
607,607.0387765206056,2.727672108449042e-05
608,608.0403254011874,1.6493831935804337e-05
609,609.0418742817691,3.79505472665187e-05
610,610.0434231623509,6.838775789219653e-06
611,611.0449720429326,2.3165443053585477e-05
612,612.0465209235144,3.213926902390085e-05
613,613.0480698040961,3.5121400287607685e-05
614,614.049618684678,1.4115186786511913e-05
615,614.9510126772016,2.1137602743692696e-05
616,615.9525615577833,1.3298924386617728e-05
617,616.954110438365,1.7005862900987267e-05
618,617.9556593189468,1.1571393770282157e-05
619,618.9572081995285,4.239337158651324e-06
620,619.9587570801103,2.6162362701143138e-05
621,620.960305960692,1.5443443771800958e-05
622,621.9618548412739,1.5790130419190973e-05
623,622.9634037218556,2.6914372938335873e-05
624,623.9649526024374,1.7194846805068664e-05
625,624.9665014830191,3.62596292688977e-05
626,625.9680503636009,2.0028703147545457e-05
627,626.9695992441826,5.297886218613712e-06
628,627.9711481247645,2.0642501112888567e-05
629,628.9726970053462,2.628980109875556e-05
630,629.974245885928,2.5069297407753766e-05
631,630.9757947665097,3.2912310416577384e-05
632,631.9773436470914,6.218840553628979e-06
633,632.9788925276732,2.118108022841625e-05
634,633.9804414082549,2.3499074814026244e-05
635,634.9819902888368,2.9989179893163964e-05
636,635.9835391694185,3.923329131794162e-06
637,636.9850880500003,2.8096888854634017e-05
638,637.986636930582,2.8213376936037093e-05
639,638.9881858111638,3.334513530717231e-05
640,639.9897346917455,1.8484268366592005e-05
641,640.9912835723273,3.1501367629971355e-05
642,641.992832452909,1.5996318325051107e-05
643,642.9943813334909,4.1144914575852454e-05
644,643.9959302140726,1.3126511476002634e-05
645,644.9974790946544,9.56385429162765e-06
646,645.9990279752361,2.3579126718686894e-05
647,647.0005768558178,2.0055365894222632e-05
648,648.0021257363996,6.112433766247705e-06
649,649.0036746169814,1.2491570487327408e-05
650,650.0052234975632,2.7485340979183093e-05
651,651.0067723781449,3.58944853360299e-05
